YEAR,DOY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TOA_SW_DWN,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_PAR_TOT,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,ALLSKY_SFC_LW_DWN,GWETROOT,GWETTOP,QV2M,RH2M,PRECTOTCORR
2021,125,15.45,25.45,35.98,127.98,80.68,11.92,6.24,9.08,11.55,12.91,18.35,5.44,318.97,0.69,0.68,6.23,69.19,0
2021,126,24.35,25.5,36.2,130.04,124.05,13.87,5.5,9.69,14.11,13.86,20.53,6.67,307.62,0.68,0.67,5.92,59.06,0
2021,127,26.8,27.45,36.42,135.12,132.05,10.7,1.36,6.03,11.33,14.53,17.29,2.76,279.78,0.68,0.66,4.33,56.94,0
2021,128,22.51,25.88,36.64,129.09,112.46,13.37,5.4,9.39,13.49,18.47,21.44,2.98,314.5,0.67,0.66,6.04,62.06,0.27
2021,129,11.19,23.97,36.85,122.59,60.96,13.83,10.98,12.4,13.94,8.01,18.54,10.54,359.35,0.68,0.71,8.48,84.19,11.85
2021,130,15.13,25.02,37.06,126.9,79.49,9.44,4.68,7.06,9.45,8.81,14.74,5.94,319.7,0.7,0.76,5.55,74.75,5.31
2021,131,27.95,27.79,37.26,137.93,138.52,10.48,2.83,6.65,10.9,15.32,17.41,2.08,273.04,0.7,0.7,4.76,63.25,0
2021,132,21.72,23.89,37.47,113.92,103.53,14.02,5.51,9.77,13.61,16.7,21.13,4.44,308.88,0.69,0.69,5.86,61.06,0.51
2021,133,23.22,26.93,37.66,136.27,117.65,14.3,7.72,11.01,14.86,13.97,20.42,6.45,318.3,0.69,0.69,6.84,68.12,0.45
2021,134,27.62,27.84,37.86,141.48,140.32,15.55,8.33,11.94,16.32,13.14,21.76,8.62,310.48,0.68,0.67,7.08,65.69,0.08
2021,135,26.74,26.64,38.05,135.11,135.28,18.31,8.05,13.18,18.7,17.91,26.4,8.48,323.08,0.67,0.66,6.96,55.06,0.01
2021,136,24.08,25.69,38.23,131.57,123.48,21.47,12.08,16.77,21.38,14.78,28.87,14.08,360.24,0.67,0.64,9.09,58.5,0.16
2021,137,23.86,26.36,38.41,134.76,122.24,22.45,13.48,17.97,22.34,15.28,30.62,15.34,365.38,0.66,0.63,9.95,62.25,0.04
2021,138,18.47,26.41,38.59,134.33,96.08,21.96,13.23,17.59,21.99,13.7,29.53,15.83,375.55,0.66,0.64,9.83,61.12,4.23
2021,139,14.3,27.15,38.76,138.24,75.17,15.24,8.97,12.1,16.07,10.75,18.94,8.19,349.27,0.66,0.67,7.63,69.06,2.21
2021,140,28.62,29,38.93,146.81,145.03,13.43,4.27,8.85,14.44,13.38,18.98,5.6,299.26,0.66,0.64,5.31,57,0
2021,141,27.24,27.64,39.09,140.18,138.09,17.62,7.56,12.59,17.96,15.75,24.66,8.91,319.38,0.66,0.62,6.71,54.5,0.01
2021,142,28.32,28.47,39.24,144.3,143.54,20.45,8.2,14.33,20.83,16.58,27.95,11.37,322.45,0.65,0.61,6.96,49.75,0
2021,143,28.63,28.82,39.39,147.38,146.53,22.29,9.15,15.72,22.38,16.74,30.28,13.54,333.56,0.64,0.6,7.45,46.38,0
2021,144,26.21,27.75,39.54,140.55,132.71,25.55,12.1,18.83,25.57,19.52,34.87,15.35,350.92,0.63,0.59,9.16,47.31,0
2021,145,28.56,28.76,39.68,146.25,145.25,25.75,11.21,18.48,25.5,16.18,32.91,16.73,350.52,0.63,0.58,8.61,44.25,0
2021,146,20.82,28.56,39.82,147.29,108.21,26.19,11.7,18.94,25.93,15.73,33.65,17.9,380.55,0.62,0.57,8.97,44.5,0.45
2021,147,28.22,29.35,39.96,149.35,143.74,17.26,6.23,11.74,18.71,11.68,21.77,10.09,319.15,0.62,0.58,6.23,51.25,0
2021,148,30.65,30.56,40.08,153.65,154.3,14.07,4.12,9.09,16.69,14.77,20.97,6.2,294.88,0.62,0.58,5.25,56.06,0
2021,149,30.79,30.77,40.21,154.88,155.22,17.21,2.62,9.91,18.51,17.42,24.98,7.57,296.95,0.61,0.57,4.76,42.38,0
2021,150,29.04,29.72,40.32,151.41,148.18,21.4,7.25,14.33,21.68,19.05,29.73,10.67,334.62,0.61,0.56,6.84,43.56,0.01
2021,151,20.36,26.96,40.43,138.38,105.59,23.2,13.59,18.4,23.31,12.09,28.6,16.51,380.26,0.61,0.58,10.13,56.88,1.52
2021,152,13.58,28.44,40.54,147.79,71.53,20.41,13.48,16.94,21.57,9.97,25.58,15.61,392.8,0.6,0.58,10.07,66.5,1.18
2021,153,26.4,28.46,40.64,147.71,137.38,17.48,9.22,13.34,18.4,10.3,23.74,13.43,344.59,0.6,0.58,7.51,59.75,1.27
2021,154,25.96,29.22,40.74,149.66,133.63,18.11,6.05,12.08,19.76,14.56,24.81,10.26,333.25,0.6,0.56,6.1,48.38,0.04
2021,155,18.55,30.13,40.83,151.45,94.46,11.17,2.43,6.8,12.21,11.67,15.26,3.59,314.11,0.6,0.59,5.13,58.5,2.1
2021,156,31.32,31.51,40.91,155.04,154.44,11.16,-0.78,5.19,12.74,16.83,18.73,1.9,265.06,0.6,0.57,3.72,47.69,0
2021,157,31.1,31.35,41,156.55,155.66,15.65,0.96,8.3,16.62,15.78,22.8,7.02,291.67,0.6,0.56,4.21,40.69,0
2021,158,30.85,31.32,41.07,156.66,154.77,18.81,2.7,10.76,19.76,15.43,25.81,10.38,311.25,0.59,0.55,4.88,37.88,0
2021,159,25.32,30.03,41.14,149.8,126.86,20.07,5.72,12.89,20.75,13.99,26.78,12.79,346.14,0.59,0.55,5.98,43.44,0
2021,160,29.15,30,41.2,151.15,147.18,16.14,4.61,10.37,18.03,13.11,22.48,9.38,317.58,0.59,0.55,5.49,48.56,0
2021,161,29.36,30.57,41.26,153.48,147.74,15.74,1.83,8.79,17.26,13.37,21.74,8.37,309.16,0.59,0.55,4.46,41.31,0
2021,162,25.79,30.34,41.32,150.59,128.7,14.57,2.44,8.51,16.27,10.5,19.77,9.27,334.94,0.59,0.55,4.7,46.81,0.59
2021,163,24.83,30.65,41.36,153.2,124.42,15.39,3.33,9.36,16.44,12.19,21.19,9,330.82,0.58,0.55,4.94,47.19,0
2021,164,17.14,28.45,41.41,142.28,87.17,17.67,8.1,12.89,17.69,14.51,24.62,10.11,367.4,0.58,0.55,6.96,55.88,0.25
2021,165,25.57,29.68,41.44,151.18,130.18,21.18,10.2,15.69,22.19,15.52,27.99,12.47,356.2,0.58,0.54,8,53.19,0.07
2021,166,27.38,29.58,41.47,150.04,139.07,24.43,8.91,16.67,24.95,13.84,30.77,16.93,364.52,0.57,0.52,7.39,41.06,0
2021,167,20.82,28.86,41.5,145.49,106.76,24.1,9.83,16.97,24.37,15.16,30.69,15.53,384.56,0.57,0.48,7.87,43.69,0.03
2021,168,20.63,28.96,41.52,147.84,106.61,26.46,10.15,18.31,27.43,15.65,33.75,18.11,383.88,0.57,0.46,8.06,40.12,0.09
2021,169,16.44,27.57,41.53,139.07,85.8,20.05,9,14.52,20.51,16.52,26.79,10.26,373.57,0.56,0.47,7.57,50.69,2.46
2021,170,20.6,30.9,41.54,152.66,102.08,12.4,2.23,7.31,13.52,9.16,16.11,6.94,328.93,0.57,0.5,4.64,52.5,0.55
2021,171,10.31,27.73,41.54,140.54,55.86,14.25,8.33,11.29,14.33,11.45,19.73,8.27,355.69,0.57,0.57,7.26,68.12,5.83
2021,172,12.13,30.07,41.54,151.67,63.69,11.76,6.21,8.98,12.46,7.91,15.26,7.35,344.8,0.59,0.62,6.16,69.81,5.34
2021,173,22.25,29.64,41.53,147.13,111.48,14.19,6.9,10.55,15.74,8.74,18.49,9.76,342.88,0.59,0.57,6.47,65.25,0.95
2021,174,13.67,27.22,41.52,136.12,71.2,12.38,8.13,10.26,12.94,8.19,16.07,7.88,340.12,0.59,0.61,7.02,76.19,4.4
2021,175,20.81,29.85,41.5,148.49,103.77,12.74,4.54,8.64,14.22,12.2,18.31,6.11,334.84,0.59,0.57,5.43,60.69,0.1
2021,176,23.33,29.17,41.48,146.29,117.3,14.98,5.49,10.23,16.22,11.91,19.8,7.88,325.26,0.59,0.55,5.86,56.44,0.12
2021,177,27.28,30.38,41.44,154.08,138.13,18.38,7.1,12.74,20.12,16.35,25.5,9.14,333.18,0.58,0.55,6.53,52.38,0.01
2021,178,24.84,28.96,41.4,146.69,126.1,20.67,8.98,14.83,20.92,15.02,26.99,11.98,349.61,0.58,0.55,7.57,49.31,0.04
2021,179,26.7,28.87,41.36,148.05,136.74,22.23,13.28,17.75,23.6,12.75,28.18,15.44,359.9,0.58,0.54,9.89,60.38,0.06
2021,180,28.91,29.96,41.3,153.7,148.31,21.73,11.22,16.48,23.44,14.98,28.63,13.65,352.7,0.57,0.52,8.54,55.44,0
2021,181,30.11,29.99,41.24,154.24,155.02,24.61,10.82,17.72,26.1,16.38,31.92,15.55,355.55,0.57,0.49,8.42,46.56,0
2021,182,29.36,29.27,41.18,151.73,152.21,27.16,11.2,19.19,28.21,17.24,34.75,17.51,369.88,0.56,0.45,8.61,40.81,0
2021,183,27.86,28.24,41.12,146.31,144.19,29.38,12.94,21.16,30.69,17.56,37.2,19.63,391.54,0.56,0.42,9.7,40.75,0
2021,184,27.12,28.4,41.06,147.23,140.57,30.4,12.02,21.21,31.51,16.54,38.15,21.62,399.94,0.56,0.39,9.16,35.94,0.17
2021,185,27.22,28.38,40.98,146.13,140.3,29.77,10.52,20.15,31.25,15.76,37.58,21.82,398.68,0.55,0.37,8.3,32.88,0.08
2021,186,24.57,28.13,40.9,145.55,127.07,28.17,12.13,20.15,30,14.46,35.01,20.55,400.6,0.55,0.35,9.22,40,2.55
2021,187,6.94,27.24,40.82,140.9,38.36,17.48,12.01,14.75,18.2,6.26,20.01,13.76,414.04,0.57,0.55,9.09,70.5,6.79
2021,188,29.71,30.35,40.73,152.8,149.79,17.8,6.96,12.38,19.21,12.62,24.14,11.52,324.98,0.57,0.55,6.47,53.88,0
2021,189,25.62,28.37,40.63,143.94,129.6,19.08,5.75,12.41,20.04,13.77,25.42,11.66,342.59,0.57,0.52,5.92,44.62,0.08
2021,190,14.88,26.95,40.53,140.52,78.23,18.26,9.93,14.1,18.68,9.77,23.19,13.41,366.12,0.57,0.54,8,60.75,5.15
2021,191,22.42,26.83,40.42,136.75,114.42,19.23,10.52,14.87,19.31,9.95,23.78,13.83,355.54,0.57,0.55,8.3,59.38,1
2021,192,24.24,28.25,40.31,143.76,122.97,22.46,10.27,16.37,24.12,14.25,28.77,14.53,367.87,0.57,0.52,8.18,49.81,0
2021,193,19.1,25.53,40.19,129.05,98.2,20.26,12.91,16.58,21.03,11.06,25.49,14.43,380.12,0.57,0.52,9.7,64.69,2.28
2021,194,11.03,27.62,40.07,143.53,59.25,14.83,11.18,13.01,15.65,7.95,19.24,11.29,370.02,0.57,0.55,8.73,79.44,3.48
2021,195,6.82,28.62,39.94,149.54,38,10.06,7.44,8.75,10.46,3.71,11.25,7.54,349.8,0.58,0.61,6.71,84,7.02
2021,196,18.32,27.91,39.81,138.26,92.09,11.15,4.37,7.76,11.73,11.78,18.25,6.47,337.53,0.59,0.65,5.43,67.5,6.62
2021,197,9.81,27.52,39.67,140.61,52.36,12.44,7.83,10.14,12.55,8.09,16.97,8.88,347.43,0.59,0.59,6.9,74.06,1.65
2021,198,15.7,26.74,39.53,136.34,81.38,17.8,11.12,14.46,17.46,13.69,23.21,9.52,368.63,0.59,0.59,8.67,66.75,2.67
2021,199,24.96,27.83,39.39,143.54,128.89,19.56,11.77,15.67,20.49,11.45,24.88,13.43,357.51,0.59,0.58,9.03,64.69,0.63
2021,200,17.51,27.3,39.24,137.49,89.62,19.66,11.01,15.33,20.24,11.61,25.84,14.23,353.04,0.59,0.57,8.54,60,2.1
2021,201,21.2,26.52,39.08,134.43,107.9,20.06,11.43,15.74,21.08,11.93,25.9,13.97,369.41,0.59,0.57,8.79,60.75,0.57
2021,202,27.5,27.57,38.93,141.5,141.08,21.65,10.94,16.3,22.9,13.82,28.08,14.26,341.65,0.59,0.55,8.48,55,0
2021,203,27.82,27.82,38.76,142.59,142.49,22.4,9.61,16.01,23.79,15.9,29.91,14.01,341.57,0.59,0.55,7.75,48.56,0
2021,204,27.54,27.51,38.6,142.2,142.41,23.48,9.76,16.62,24.81,16.55,30.9,14.36,356.16,0.58,0.54,7.87,45.62,0
2021,205,25.93,26.83,38.43,140.66,135.88,26.09,10.37,18.23,27.05,17.9,34.24,16.34,376.75,0.57,0.52,8.3,41.06,0
2021,206,20.06,25.8,38.25,133.36,104.02,23.65,12.26,17.95,24.46,14,30.25,16.25,391.45,0.57,0.52,9.28,50.06,0.28
2021,207,22.76,27.81,38.07,140.92,114.96,17.85,7.46,12.65,19.23,10.59,23.62,13.04,342.89,0.57,0.51,6.77,54.81,0.09
2021,208,17.05,26.49,37.88,131.52,84.07,16.19,6.19,11.19,17.61,10.95,20.84,9.9,341.88,0.56,0.49,6.1,54.5,0.11
2021,209,18.92,26.13,37.69,130.81,94.45,18.87,6.55,12.71,19.97,15.68,25.59,9.91,359.23,0.56,0.48,6.35,48,0.37
2021,210,27.28,27.69,37.5,139.64,137.43,17.37,5.7,11.54,19.22,10.97,23.11,12.14,324.69,0.56,0.47,6.16,52.38,0.44
2021,211,27.24,27.68,37.3,137.65,135.29,18.61,4.16,11.38,19.98,14.91,25.52,10.62,312.07,0.56,0.45,5.31,41.56,0
2021,212,17.33,24.62,37.09,123.97,88.75,21.08,8.52,14.8,21.47,15.36,29.85,14.49,376.74,0.56,0.5,7.45,47.19,3.23
2021,213,22.19,24.85,36.89,128.66,114.33,23.86,13.68,18.76,24.54,15.21,31.32,16.11,380.58,0.56,0.48,10.13,56.25,0.31
2021,214,22.57,25.34,36.68,130.9,116.23,24.08,12.76,18.41,25.02,12.48,30.65,18.18,378.35,0.56,0.45,9.58,52.56,0
2021,215,21.25,25.13,36.46,128.94,108.84,22.33,11.62,16.98,23.4,12.44,28.01,15.58,375.26,0.56,0.43,8.85,53.31,0.24
2021,216,20.56,25.26,36.25,130.02,105.43,21.62,12.23,16.93,23.05,11.44,26.97,15.53,365.86,0.56,0.41,9.28,59.06,0.08
2021,217,19.36,24.93,36.03,127.3,98.58,21.78,9.63,15.7,23.55,12.83,27.92,15.09,372.55,0.55,0.4,7.75,49.19,0
2021,218,16.33,24.37,35.8,125.31,84.8,24.69,11.69,18.19,26.28,15.75,32.22,16.48,387.86,0.55,0.39,8.91,47.06,1.43
2021,219,20.21,23.58,35.58,121.05,103.66,23.08,12.23,17.65,24.3,12.4,29.09,16.7,390.05,0.55,0.41,9.22,52.56,1.36
2021,220,18.02,23.48,35.35,119.12,92.09,18.11,10.65,14.38,19.66,10.3,23.12,12.82,372.2,0.56,0.42,8.3,65.19,0.8
2021,221,14.62,22.51,35.12,116.09,76.67,18.4,13.6,16.01,19.19,10.57,23.41,12.84,378.57,0.56,0.48,10.07,75.5,4.85
2021,222,8.34,19.51,34.88,95.41,43.43,17.3,12.97,15.13,17.87,7.67,21.1,13.43,387.3,0.57,0.55,9.7,77.31,1.93
2021,223,9.74,17.58,34.64,82.52,47.83,15.51,10.72,13.12,16.76,8.23,19.92,11.69,374.23,0.57,0.54,8.3,75.12,1.67
2021,224,6.2,21.28,34.4,108.32,34.15,13.17,9.92,11.55,13.48,6.02,16.73,10.71,365.48,0.57,0.6,7.87,81.62,5.72
2021,225,20.91,22.01,34.15,108.01,102.13,14.39,5.87,10.12,15.49,9.43,19.5,10.07,319,0.58,0.56,5.98,60,0.05
2021,226,18.4,22.15,33.91,109.06,90.94,14.97,7.4,11.18,15.56,10.64,19.94,9.3,332.4,0.57,0.55,6.59,62.94,0
2021,227,21.05,22.59,33.66,115.27,107.03,18.12,8.31,13.21,18.71,15.8,25.83,10.02,346.02,0.57,0.53,7.02,56.62,0
2021,228,19.57,21.36,33.4,108.84,99.7,20.87,10.37,15.62,21.46,16.09,28.62,12.54,357.48,0.57,0.52,8.12,54.44,0.09
2021,229,20.51,21.66,33.15,109.2,102.79,21.37,10.78,16.07,22.09,12.64,27.73,15.09,343.3,0.56,0.49,8.36,55.06,0.02
2021,230,20.61,22.11,32.89,112.49,104.62,22.83,9.74,16.29,22.95,13.88,29.85,15.97,355.83,0.56,0.47,7.81,45.81,0.03
2021,231,21.4,22.25,32.63,115.25,110.38,21.24,9.59,15.42,22.26,13.67,27.38,13.71,360.75,0.56,0.45,7.69,50.81,0
2021,232,22.64,22.55,32.37,117.19,117.1,22.51,9.44,15.98,23.31,12.96,28.94,15.98,348.94,0.56,0.42,7.63,46.44,0
2021,233,21.85,22.4,32.1,116.73,113.45,23.14,10.68,16.9,24.12,13.11,30.02,16.91,354.5,0.55,0.4,8.18,48.25,0
2021,234,19.29,21.06,31.83,109.26,99.64,23.68,10.96,17.32,24.28,14.77,31.15,16.38,369.12,0.55,0.42,8.42,47.5,2.59
2021,235,21.48,21.34,31.56,110.36,110.44,22.3,10.63,16.47,23.38,13.77,29.09,15.33,355.58,0.56,0.44,8.18,51.25,0
2021,236,20.27,20.49,31.29,106.31,104.74,23.75,10.72,17.23,24.22,14.27,30.75,16.47,372.29,0.55,0.41,8.24,47.31,0.17
2021,237,20.95,21.1,31.01,110.49,109.16,23.15,12.32,17.73,23.81,12.54,29.62,17.08,363.34,0.55,0.41,9.28,53.88,0.98
2021,238,21.87,21.83,30.74,111.52,111.21,22.04,8.14,15.08,22.79,14.84,29.26,14.43,342.2,0.55,0.39,7.02,45.38,0
2021,239,20.2,21.12,30.45,108.76,103.48,22.62,9.67,16.14,23.72,15.22,29.69,14.48,354.95,0.55,0.37,7.75,46.94,0
2021,240,15.35,19.16,30.17,98.34,78.86,21.03,12.24,16.64,22.5,13.71,27.53,13.82,362.51,0.55,0.38,9.22,60.5,1.69
2021,241,4.02,18.08,29.89,91.4,22.66,11.22,8.89,10.05,11.9,5.88,13.16,7.28,365.19,0.58,0.62,7.39,85.62,19.44
2021,242,20.47,21.22,29.6,106.3,102.08,11.19,2.98,7.09,12.18,11.94,17.32,5.37,306.07,0.59,0.59,4.88,61.12,0.21
2021,243,14.72,20.39,29.32,101.32,73.02,13.05,3.21,8.12,13.51,12.4,19.29,6.89,326.06,0.59,0.56,4.94,54.06,0.01
2021,244,12.46,19.6,29.03,96.73,62.8,10.74,3.68,7.21,12.09,8.94,15.66,6.73,334.84,0.59,0.56,5.07,64.19,0.15
2021,245,19.91,20.97,28.74,104.73,98.86,11.61,4.19,7.9,12.67,14.09,18.63,4.54,301.11,0.59,0.56,5.25,64.94,0
2021,246,20.22,20.79,28.45,104.86,101.31,15.18,5.11,10.14,15.69,18.16,24.14,5.98,309.08,0.58,0.55,5.62,56.75,0
2021,247,17.06,20.62,28.16,103.16,84.98,17.8,4.44,11.12,17.74,17.32,26.87,9.55,336.28,0.58,0.55,5.43,45.44,0
2021,248,19.5,19.43,27.86,98.66,98.39,16.6,5.52,11.06,17.12,13.36,23.98,10.62,327.45,0.58,0.55,5.86,50.5,0
2021,249,19.9,19.88,27.56,100.18,99.7,15.9,5.43,10.66,16.44,14.75,23.04,8.29,305.78,0.57,0.55,5.74,52.94,0
2021,250,9.96,18.86,27.27,95.98,51.16,15.45,5.86,10.65,15.87,12.12,22.17,10.05,360.45,0.57,0.54,5.92,56.5,0.01
2021,251,6.87,17.01,26.97,84.48,35.59,9.57,5.01,7.29,9.92,6.96,12.35,5.39,330.32,0.58,0.62,5.68,74.69,6.24
2021,252,15.25,19.02,26.67,94.93,75.6,9.74,1.95,5.84,10.3,12.12,15.51,3.39,304.49,0.58,0.57,4.52,61.44,0.03
2021,253,4.09,17.09,26.38,85.3,22.21,9.31,5.79,7.55,9.22,4.5,11.37,6.87,332.84,0.59,0.59,5.98,79.06,3.66
2021,254,8.43,17.53,26.09,87.02,42.93,9.69,2.16,5.92,10.26,10.25,15.36,5.11,337.84,0.59,0.58,4.76,63.44,0.87
2021,255,16.21,18.98,25.79,93.66,79.38,7.34,-1.2,3.07,7.98,9.08,12.26,3.18,290.84,0.59,0.57,3.6,57.88,0.48
2021,256,14.96,18.24,25.49,89.95,72.92,8.37,0.87,4.62,8.76,11.91,14.01,2.1,293.54,0.59,0.56,4.15,61.12,0.03
2021,257,15.37,17.49,25.19,88.83,77.52,12.5,1.27,6.88,12.48,14.34,20.15,5.81,320.13,0.58,0.56,4.33,48.25,0.01
2021,258,14.3,17.12,24.89,86.02,71.44,12.91,3.91,8.41,13.02,13.35,20.52,7.17,311.97,0.58,0.55,5.31,58.56,0.09
2021,259,12.99,16.43,24.58,83.4,65.67,16.02,6.14,11.08,15.94,14.46,23.48,9.01,349.24,0.58,0.55,6.23,57.81,0.3
2021,260,7.56,16.85,24.28,83.9,38.77,9.5,1.52,5.51,9.73,10.86,14.58,3.72,323.24,0.58,0.56,4.58,60.94,0.83
2021,261,10,17.12,23.98,85.66,50.01,7.01,1.41,4.22,7.52,9.12,11.26,2.14,328.02,0.58,0.56,4.39,69.44,0.45
2021,262,8.69,15.95,23.68,76.94,42.64,4.86,-0.3,2.28,5.46,5.7,7.24,1.54,316.48,0.58,0.57,3.91,70.88,0.61
2021,263,7.27,16.76,23.38,82.98,36.78,3.4,-1.57,0.91,3.95,8.88,7.88,-0.99,321.18,0.58,0.56,3.48,71.88,0.25
2021,264,9.24,16.83,23.08,83.67,46.57,4.1,-0.28,1.91,4.76,7.48,8.46,0.98,308.35,0.58,0.56,3.85,75.88,0.22
2021,265,14.75,16.3,22.77,80.37,72.34,4.94,-0.91,2.01,5.57,10.8,10.53,-0.27,290.06,0.58,0.56,3.66,69.5,0.06
2021,266,9.72,15.64,22.47,77.05,48.22,3.48,-0.06,1.71,3.98,8.01,7.26,-0.75,307.63,0.58,0.57,3.91,79.69,0.52
2021,267,14.27,15.71,22.17,76.97,69.2,3.94,-1.74,1.09,3.38,11.08,9.67,-1.41,259.02,0.58,0.56,3.42,69.38,0.01
2021,268,13.15,15.71,21.87,77.92,64.71,5.65,-2.08,1.79,5.16,14.05,12.65,-1.42,281.68,0.57,0.56,3.36,60.94,0
2021,269,13.31,14.78,21.57,74.07,66.09,3.39,-2.45,0.47,3.4,8.02,8.31,0.3,271.13,0.57,0.56,3.3,68.19,0.05
2021,270,3.82,13.65,21.27,66.59,20.2,0.58,-2.83,-1.12,0.78,3.06,2.08,-0.98,292.34,0.58,0.59,3.17,78.19,8.09
2021,271,2.82,13.03,20.97,64.44,14.87,1.62,0.83,1.23,1.71,2.86,3.19,0.33,314.05,0.59,0.66,4.21,94.5,9.64
2021,272,4.34,14.11,20.67,69.98,22.27,1.44,-0.72,0.36,1.59,5.44,4.73,-0.71,311.61,0.6,0.64,3.72,86.31,3.58
2021,273,7.03,13.19,20.37,63.89,35.57,1.51,-0.67,0.42,1.31,4.98,4.22,-0.77,298.24,0.61,0.62,3.72,86.12,1.44
2021,274,8.43,12.93,20.07,61.7,40.88,2.11,-1.62,0.25,2.34,8.35,7.11,-1.24,299.26,0.61,0.6,3.48,79.75,0.59
2021,275,6.26,14.58,19.78,72.52,31.72,-0.02,-3.51,-1.77,0.09,6.86,3.65,-3.2,301.69,0.61,0.59,2.99,79.62,0.19
2021,276,8.56,12.71,19.48,62.01,42.41,0.91,-2.49,-0.78,1.05,6.44,4.28,-2.16,295.65,0.61,0.59,3.23,78.88,1.07
2021,277,7.04,13.37,19.19,64.92,34.41,-1.03,-3.39,-2.21,-0.71,4.3,1.07,-3.23,295.61,0.61,0.59,2.99,85.38,2.26
2021,278,4.75,12.94,18.9,62.05,23.84,-1.55,-4.47,-3.01,-1.27,4.29,0.83,-3.45,298.37,0.61,0.59,2.75,81.81,1.25
2021,279,10.92,13.15,18.61,62.48,51.72,-2.1,-6,-4.05,-2.13,7.14,1.87,-5.27,251.14,0.61,0.59,2.38,76.81,0.02
2021,280,7.57,12.19,18.32,60.62,37.79,2.51,-1,0.76,2.31,13.07,8.9,-4.18,280.03,0.61,0.6,3.6,79.25,0.04
2021,281,11.48,12.11,18.03,60.77,56.71,4.17,0.37,2.26,3.94,12.25,11.39,-0.85,261.73,0.61,0.59,3.97,78.62,0
2021,282,12.19,12.51,17.74,61.41,59.09,4.09,-1.42,1.33,3.4,12.09,11.49,-0.6,248.48,0.61,0.59,3.48,71.5,0
2021,283,6.76,11.4,17.45,55.89,32.95,2.4,0.81,1.6,2.11,9.66,8.08,-1.58,282.02,0.61,0.59,4.15,87.25,1.22
2021,284,7.15,12.15,17.17,59.05,34.26,-0.53,-4.88,-2.71,-0.79,6.3,2.49,-3.81,275.94,0.61,0.6,2.69,73.94,1.16
2021,285,4.52,11.07,16.89,54.86,22.98,0.36,-3.93,-1.78,0.05,9.79,5.12,-4.67,294.89,0.61,0.59,2.93,73.81,0.3
2021,286,6.02,9.88,16.62,47.64,29.7,4.61,2.44,3.53,4.23,10.12,10.27,0.15,306.18,0.61,0.59,4.58,86.69,0.06
2021,287,9.9,10.3,16.34,50.84,48.1,5.65,3.76,4.7,5.32,8.91,11.73,2.8,268.75,0.61,0.59,5,88.38,0.06
2021,288,9.09,10.49,16.07,51.9,44.45,4.75,3.05,3.9,4.4,9.24,9.8,0.56,263.66,0.61,0.59,4.82,87.94,0.2
2021,289,11.21,11.09,15.79,55.05,54.77,4.3,-0.29,2.01,3.13,12.01,10.99,-1.02,254,0.61,0.59,3.78,73.94,0
2021,290,10.52,10.62,15.52,52.56,51.32,5.19,0.04,2.61,4.82,10.83,11.88,1.05,269.24,0.61,0.59,3.91,71.81,0
2021,291,9.7,9.91,15.26,49.73,47.81,5.24,1.5,3.37,4.79,13.73,13.34,-0.38,264.79,0.61,0.59,4.33,77.19,0.01
2021,292,10.11,10.23,14.99,50.63,49.18,5.69,0.28,2.98,5.14,11.7,12.98,1.28,262.52,0.61,0.59,3.97,70.56,0
2021,293,9.07,9.8,14.73,47.42,43.39,4.83,-2.95,0.94,4.22,13.9,12.76,-1.13,266.58,0.61,0.59,3.17,58.88,0.03
2021,294,4.09,8.06,14.47,38.41,19.8,2.87,-0.41,1.23,2.91,7.88,5.34,-2.54,310.52,0.61,0.59,3.91,80.25,0.46
2021,295,4.61,8.97,14.21,42.59,22.42,-0.88,-3.7,-2.29,-0.78,4.97,1.12,-3.85,293.78,0.61,0.59,2.99,82.19,0.97
2021,296,4.73,8.33,13.96,41.17,23.62,5.08,2.15,3.62,4.94,8.9,9.44,0.54,304.83,0.61,0.6,4.58,82.19,1.02
2021,297,5.17,7.76,13.71,38.52,25.73,6.67,3.34,5.01,6.08,5.88,9.6,3.73,298.86,0.61,0.59,5,80.31,0.44
2021,298,6.87,7.91,13.46,39.14,33.66,4.61,-0.38,2.12,4.41,8.88,9.33,0.47,286.48,0.61,0.59,3.85,71.44,0.17
2021,299,2.52,7.71,13.21,36.96,12.28,1.37,-2.7,-0.67,1.33,11.5,5.07,-6.43,279.82,0.61,0.6,3.36,75.62,1.05
2021,300,8.08,9.02,12.97,43.59,38.52,-3.42,-9.04,-6.23,-3.15,7.48,0.69,-6.78,241.62,0.61,0.59,1.89,66.81,0
2021,301,7.25,8.56,12.73,41.37,34.75,-0.49,-8.81,-4.65,-0.69,9.18,5.12,-4.05,241.62,0.61,0.59,1.95,53.75,0
2021,302,4.54,7.51,12.5,35.61,22.24,-0.48,-4.71,-2.6,-0.56,7.44,3.65,-3.79,266.8,0.61,0.59,2.75,73.44,0.79
2021,303,4.47,7.7,12.26,36.62,21.55,-0.56,-2.69,-1.63,-0.3,7.02,2.67,-4.35,290.12,0.61,0.59,3.17,87.06,1.72
2021,304,2.73,7.9,12.04,38.27,13.4,-0.7,-3.05,-1.88,-0.92,4.04,0.97,-3.07,290.3,0.61,0.59,3.11,84.81,3.52
